id,id,Price,Address,zip,status,mls,Subdivision,Year Built,Bedrooms,Bathrooms,Approx SQFT,CrimeRate,Elem_School_District,Hightest_Rated_School
700,1567,390000,3024 E KINGS AVE,85032,Closed,6377376,KAY ACRES UNIT 5,2004,3,2.0,1323.0,3.2,Paradise Valley Unified,99.97
701,1642,535000,3109 E LARKSPUR DR,85032,Closed,6370383,PARADISE VALLEY WEST 2 AMENDED,1971,4,2.0,1416.0,3.2,Paradise Valley Unified,99.97
702,1653,609000,13637 N 35TH ST,85032,Closed,6370236,PARADISE VALLEY OASIS NO 2-A EAST,1970,4,2.0,1770.0,3.2,Paradise Valley Unified,99.97
703,1673,570000,4015 E CROCUS DR,85032,Closed,6375603,PARADISE VALLEY OASIS NO 8,1975,3,2.0,1280.0,3.2,Paradise Valley Unified,99.97
704,1682,485000,13214 N 42ND ST,85032,Closed,6356174,PARADISE VALLEY OASIS NO. 9,1976,4,2.0,1152.0,3.2,Paradise Valley Unified,99.97
705,1729,449900,3243 E NISBET RD,85032,Closed,6353104,"PARADISE VALLEY MANOR LOTS 1-15, 36-91",1962,4,2.0,1372.0,3.2,Paradise Valley Unified,99.97
706,1758,625000,4428 E JOAN DE ARC AVE,85032,Closed,6359731,ROADRUNNER ESTATES EAST UNIT 4,1978,3,2.0,1917.0,3.2,Paradise Valley Unified,99.97
707,1806,472000,2643 E HARTFORD AVE,85032,Closed,6297725,BELCANTO,2003,4,2.0,1610.0,3.2,Paradise Valley Unified,99.97
708,1808,525000,4125 E CAPTAIN DREYFUS AVE,85032,Closed,6367173,PARADISE VALLEY OASIS NO. 9,1976,3,3.0,1796.0,3.2,Paradise Valley Unified,99.97
709,1858,495000,13840 N 34TH ST,85032,Closed,6368690,PARADISE VALLEY OASIS NO. 2-A WEST,1969,4,3.0,1374.0,3.2,Paradise Valley Unified,99.97
710,1892,465000,15032 N 25TH PL,85032,Closed,6370941,PARADISE PLAZA SUB 2,1966,3,2.0,1360.0,3.2,Paradise Valley Unified,99.97
711,1917,420000,12820 N 24TH ST,85032,Closed,6386097,"CACTUS BLK 6, 7, 8",1951,4,2.0,1726.0,3.2,Paradise Valley Unified,99.97
712,1919,478000,3802 E Sweetwater AVE,85032,Closed,6365446,PARADISE VALLEY OASIS 5,1973,3,2.0,1240.0,3.2,Paradise Valley Unified,99.97
713,1939,602000,12808 N 38TH PL,85032,Closed,6374290,PLEASANT VALLEY ESTATES 2,1979,3,2.0,1646.0,3.2,Paradise Valley Unified,99.97
714,1983,520000,3820 E WALTANN LN,85032,Closed,6366502,SILVERTREE 1,1984,3,2.0,1608.0,3.2,Paradise Valley Unified,99.97
715,2011,720000,4349 E EVANS DR,85032,Closed,6369843,COVEY,1983,3,2.0,1501.0,3.2,Paradise Valley Unified,99.97
716,2015,560000,14433 N 37TH ST,85032,Closed,6365125,PARADISE VALLEY OASIS NO. 7,1974,3,2.0,1685.0,3.2,Paradise Valley Unified,99.97
717,2024,295000,14424 N 37TH PL,85032,Closed,6367339,PARADISE VALLEY OASIS NO 7,1974,3,2.0,1064.0,3.2,Paradise Valley Unified,99.97
718,2042,530000,3852 E MARCONI AVE,85032,Closed,6373686,TATUM PARK WEST LOT 1-93 TR A-D,1987,3,2.0,1548.0,3.2,Paradise Valley Unified,99.97
719,2050,415000,3410 E EVERETT DR,85032,Closed,6370009,PARADISE VALLEY OASIS NO 10,1977,3,2.0,1142.0,3.2,Paradise Valley Unified,99.97
720,2062,490000,14241 N 37TH WAY,85032,Closed,6373673,PARADISE VALLEY OASIS NO. 7,1974,3,2.0,1440.0,3.2,Paradise Valley Unified,99.97
721,2071,900000,4536 E BECK LN,85032,Closed,6366367,GREENBRIER EAST UNIT 14 LOT 1-68,1988,4,2.0,2211.0,3.2,Paradise Valley Unified,99.97
722,2072,450000,13025 N 36TH ST,85032,Closed,6364273,PARADISE VALLEY OASIS NO. 6 AMD LOTS 827 THRU 1252,1972,3,1.75,1420.0,3.2,Paradise Valley Unified,99.97
723,2127,625000,14441 N 36TH ST,85032,Closed,6360076,PARADISE VALLEY OASIS NO. 7,1974,3,2.0,1685.0,3.2,Paradise Valley Unified,99.97
724,2162,850000,4234 E REDFIELD RD,85032,Closed,6353747,SHADOWRIDGE 3,1980,4,2.75,1989.0,3.2,Paradise Valley Unified,99.97
725,2181,420000,14605 N 40th PL,85032,Closed,6373608,Foxchase,1986,3,1.75,1230.0,3.2,Paradise Valley Unified,99.97
726,2196,533300,2617 E HILLERY DR,85032,Closed,6363477,PAPAGO 77,1981,4,2.0,1428.0,3.2,Paradise Valley Unified,99.97
727,2224,399995,2721 E KINGS AVE,85032,Closed,6356847,BELL PARK 4,1998,3,2.0,1340.0,3.2,Paradise Valley Unified,99.97
728,2261,470000,13234 N 38TH ST,85032,Closed,6362485,PARADISE VALLEY OASIS NO. 6 AMD LOTS 827 THRU 1252,1972,3,2.0,1208.0,3.2,Paradise Valley Unified,99.97
729,2311,600000,3402 E CAROL ANN WAY,85032,Closed,6368329,BELLA TERRA,1981,3,2.0,2012.0,3.2,Paradise Valley Unified,99.97
730,14,870000,3701 E Laurel LN,85028,Active,6362211,"STAR OF PARADISE 2 LOTS 82-108, 124-152",1964,4,2.0,2158.0,0.6,Paradise Valley Unified,99.97
731,32,744900,3727 E SAHUARO DR,85028,Active,6387626,SHEA FOOTHILLS,1970,4,2.0,1980.0,0.6,Paradise Valley Unified,99.97
732,88,549000,3050 E SHANGRI LA RD,85028,Active,6393900,MELROSE PARADISE 1,1960,3,2.0,1656.0,0.6,Paradise Valley Unified,99.97
733,103,475000,3212 E LAUREL LN,85028,Active,6395114,SUMMER LANE,1994,3,2.0,1306.0,0.6,Paradise Valley Unified,99.97
734,149,995000,9430 N 25TH ST,85028,UCB (Under Contract-Backups),6393076,ESTATES AT DREAMY DRAW TRACTS A THRU F,1985,3,3.0,2725.0,0.6,Paradise Valley Unified,99.97
735,246,799900,3115 E YUCCA ST,85028,Active,6394585,MELROSE PARADISE 1,1960,4,3.0,2053.0,0.6,Paradise Valley Unified,99.97
736,263,698900,3030 E CHERYL DR,85028,Active,6387000,RAMSES 1,1971,3,2.5,2093.0,0.6,Paradise Valley Unified,99.97
737,284,849900,3302 E VOGEL AVE,85028,Active,6391151,SIERRA BONITA,1974,5,3.0,2744.0,0.6,Paradise Valley Unified,99.97
738,285,749800,2216 E Sahuaro DR,85028,Active,6390726,DESERT VISTA UNIT 5 AMD,2004,3,2.0,2136.0,0.6,Paradise Valley Unified,99.97
739,305,965000,2858 E BERYL AVE,85028,Active,6362011,PARADISE VIEW 1,1964,5,3.5,2694.0,0.6,Paradise Valley Unified,99.97
740,491,890000,11228 N 44TH PL,85028,Active,6386688,DESERT GARDENS,1974,4,2.0,2256.0,0.6,Paradise Valley Unified,99.97
741,499,775000,2248 E CHRISTY DR,85028,UCB (Under Contract-Backups),6390450,DESERT VISTA UNIT 5 AMD,1976,3,2.0,2186.0,0.6,Paradise Valley Unified,99.97
742,507,925000,11034 N 36TH ST,85028,Active,6390976,DESERT PARADISE,1970,4,2.0,3030.0,0.6,Paradise Valley Unified,99.97
743,649,649900,3702 E LAUREL LN,85028,Active,6390947,STAR OF PARADISE 2,1963,3,2.0,1680.0,0.6,Paradise Valley Unified,99.97
744,651,685000,11826 N 38TH PL,85028,Active,6385769,CAVALIER ESTATES UNIT 7,1971,3,2.0,1889.0,0.6,Paradise Valley Unified,99.97
745,682,750000,9802 N 30th ST,85028,Active,6390214,PARADISE VALLEY OASIS,1968,3,2.0,1780.0,0.6,Paradise Valley Unified,99.97
746,728,679900,2935 E BERYL AVE,85028,UCB (Under Contract-Backups),6384772,RAMSES 1,1974,3,2.0,1704.0,0.6,Paradise Valley Unified,99.97
747,762,599900,11900 N 32ND ST 13,85028,Active,6387374,ENCLAVE AT 32ND STREET,2018,3,2.5,1850.0,0.6,Paradise Valley Unified,99.97
748,785,699000,3801 E POINSETTIA DR,85028,UCB (Under Contract-Backups),6379945,CAVALIER ESTATES UNIT 7,1971,3,2.0,2130.0,0.6,Paradise Valley Unified,99.97
749,927,925000,4233 E CHOLLA ST,85028,UCB (Under Contract-Backups),6377597,PARADISE VALLEY PALMS UNIT 5 AMD,1975,4,3.0,2170.0,0.6,Paradise Valley Unified,99.97
750,974,699972,4023 E YUCCA ST,85028,UCB (Under Contract-Backups),6381007,SHADOWRIDGE,1974,4,3.0,2427.0,0.6,Paradise Valley Unified,99.97
751,989,995000,2531 E VOGEL AVE,85028,UCB (Under Contract-Backups),6374429,ESTATES AT DREAMY DRAW TRACTS A THRU F,1985,3,2.5,2802.0,0.6,Paradise Valley Unified,99.97
752,1010,879900,2625 E LUPINE AVE,85028,UCB (Under Contract-Backups),6374557,"CACTUS MANOR LOT 10-17, 19, 20, 29, 30",1984,5,3.0,2862.0,0.6,Paradise Valley Unified,99.97
753,1160,875000,2210 E SHEA BLVD,85028,Closed,6379838,DESERT VISTA UNIT 5 AMD,1977,4,2.0,2600.0,0.6,Paradise Valley Unified,99.97
754,1257,789000,2408 E COCHISE RD,85028,Closed,6380309,GREENRIDGE 4,1972,4,2.0,2066.0,0.6,Paradise Valley Unified,99.97
755,1280,900000,3519 E CHOLLA ST,85028,Closed,6368680,DESERT PARADISE,1970,4,2.0,2496.0,0.6,Paradise Valley Unified,99.97
756,1304,676000,2807 E Cortez ST,85028,Closed,6372118,Melrose Paradise Unit 4,1969,3,2.0,1660.0,0.6,Paradise Valley Unified,99.97
757,1387,680000,2330 E SHEA BLVD,85028,Closed,6371165,DESERT VISTA UNIT 5 AMD,1978,4,2.0,2058.0,0.6,Paradise Valley Unified,99.97
758,1433,1000000,3750 E GARDEN DR,85028,Closed,6368303,BROADMOOR HILLS UNIT 2,1975,3,2.0,2176.0,0.6,Paradise Valley Unified,99.97
759,1438,800000,2816 E Cholla ST,85028,Closed,6372569,MELROSE PARADISE 2 AMD,1964,3,2.0,2161.0,0.6,Paradise Valley Unified,99.97
760,1488,795000,3318 E ONYX AVE E,85028,Closed,6370934,PARADISE GARDENS,1973,4,2.75,2535.0,0.6,Paradise Valley Unified,99.97
761,1529,540000,3527 E SUNNYSIDE DR,85028,Closed,6377009,CACTUS PARK UNIT 2,1971,3,2.0,1497.0,0.6,Paradise Valley Unified,99.97
762,1544,790000,9233 N 33RD WAY,85028,Closed,6375036,SIERRA BONITA UNIT 4,1976,3,2.0,1798.0,0.6,Paradise Valley Unified,99.97
763,1559,845000,10620 N 37TH PL,85028,Closed,6374495,Broadmoor Hills,1972,4,2.0,2028.0,0.6,Paradise Valley Unified,99.97
764,1584,775000,2940 E CHOLLA ST,85028,Closed,6372222,MELROSE PARADISE 2 AMD,1965,4,2.5,2486.0,0.6,Paradise Valley Unified,99.97
765,1603,695000,10602 N 37TH PL,85028,Closed,6370131,BROADMOOR HILLS UNIT 6 LOT 218-249,1972,3,2.0,2018.0,0.6,Paradise Valley Unified,99.97
766,1724,615000,11617 N 37TH PL,85028,Closed,6369104,CAVALIER ESTATES 6,1970,3,2.0,1818.0,0.6,Paradise Valley Unified,99.97
767,1766,860000,3421 E SHANGRI LA RD,85028,Closed,6365702,DESERT PARADISE,1992,3,2.5,2500.0,0.6,Paradise Valley Unified,99.97
768,1816,765000,2343 E CHOLLA ST,85028,Closed,6360866,DESERT VISTA 6,1979,3,2.0,1926.0,0.6,Paradise Valley Unified,99.97
769,1888,550000,2943 E LAUREL LN,85028,Closed,6377602,IRONWOOD EAST 2,1976,3,2.5,1900.0,0.6,Paradise Valley Unified,99.97
770,1896,880000,11430 N 43RD ST,85028,Closed,6370068,VILLAGE FAIRWAYS,1984,4,2.5,2605.0,0.6,Paradise Valley Unified,99.97
771,1993,685000,10610 N 35TH ST,85028,Closed,6375144,PARADISE VALLEY PALMS UNIT 3,1973,3,2.0,1715.0,0.6,Paradise Valley Unified,99.97
772,2038,623000,3401 E LAZY LN,85028,Closed,6371303,SHER-RENEE HEIGHTS,1961,3,2.0,1820.0,0.6,Paradise Valley Unified,99.97
773,2041,850000,3929 E MERCER LN,85028,Closed,6366166,CAVALIER ESTATES AMENDED,1962,3,3.0,2085.0,0.6,Paradise Valley Unified,99.97
774,2078,718000,2823 E TURQUOISE DR,85028,Closed,6362196,PARADISE VALLEY OASIS 1-A,1962,3,2.0,1608.0,0.6,Paradise Valley Unified,99.97
775,2095,700000,2817 E CHERYL DR,85028,Closed,6361089,PARADISE VALLEY OASIS 1-A,1962,4,2.0,2206.0,0.6,Paradise Valley Unified,99.97
776,2144,795000,11433 N 24TH ST,85028,Closed,6351118,"CLOUSE ACRES AMD LOT 3-8, 13-15",1975,3,2.0,1874.0,0.6,Paradise Valley Unified,99.97
777,2222,665000,10611 N 37TH ST,85028,Closed,6361872,BROADMOOR HILLS UNIT 6 LOT 218-249,1972,3,2.0,2156.0,0.6,Paradise Valley Unified,99.97
778,2227,650000,12036 N 36TH ST,85028,Closed,6367125,CACTUS PARK,1971,3,2.0,2076.0,0.6,Paradise Valley Unified,99.97
779,2259,935000,2344 E YUCCA ST,85028,Closed,6346036,DESERT VISTA 6,1979,4,2.0,2607.0,0.6,Paradise Valley Unified,99.97
780,15,585000,7026 N 14TH ST,85020,Active,6395663,PATIO DEL SOL,1950,3,2.0,1743.0,2.1,Madison,97.13
781,35,425000,9606 N 14TH ST,85020,UCB (Under Contract-Backups),6380115,S 65' OF N 311.16' OF W 94' OF E 124' OF NW4 SE4 .14 AC,1958,4,2.0,1758.0,2.1,Madison,97.13
782,43,570000,7215 N 15TH PL,85020,Active,6375953,SANDOLLAR AMENDED,1975,3,2.5,2098.0,2.1,Madison,97.13
783,57,459000,1107 E EL CAMINITO DR,85020,UCB (Under Contract-Backups),6388133,NEW NORTHTOWN 2,1959,3,2.0,1508.0,2.1,Madison,97.13
784,96,630000,7240 N DREAMY DRAW DR 126,85020,Active,6395145,LEGENDS AT DREAMY DRAW CONDOMINIUMS,1998,4,2.5,2408.0,2.1,Madison,97.13
785,158,200000,8921 N 10TH ST,85020,UCB (Under Contract-Backups),6374155,,1958,2,1.0,672.0,2.1,Madison,97.13
786,256,925000,309 E HAYWARD AVE,85020,Active,6387570,PALM HEIGHTS 3,1950,4,4.0,2290.0,2.1,Madison,97.13
787,314,369900,9626 N 1ST ST,85020,Active,6380906,UPSHAW DESERT HEIGHTS,1948,2,1.0,841.0,2.1,Madison,97.13
788,368,415000,1328 E CHRISTY DR,85020,Active,6371942,PALO VERDE HILLS,1961,3,2.0,1120.0,2.1,Madison,97.13
789,416,524900,10625 N 11TH PL,85020,Active,6376138,POINTE TAPATIO 3,1983,2,2.0,1602.0,2.1,Madison,97.13
790,423,438000,1102 E ORCHID LN,85020,Active,6330742,NEW NORTHTOWN,1958,3,2.0,1092.0,2.1,Madison,97.13
791,426,499900,8228 N 9TH ST,85020,Active,6393421,SKYLINE VISTA,1954,3,2.0,1680.0,2.1,Madison,97.13
792,437,725000,1022 E HARMONT DR,85020,Active,6393281,EL DOMINGO RANCHOS PLAT OF CORR.,1958,3,2.0,2030.0,2.1,Madison,97.13
793,470,680000,126 E NORTHERN AVE,85020,Active,6393139,MELROSE GROVES UNIT 1 LOTS 1-27,1956,3,2.0,1943.0,2.1,Madison,97.13
794,529,530000,1113 E STATE AVE,85020,UCB (Under Contract-Backups),6392140,LOMA VISTA TERRACE,2017,2,2.0,1360.0,2.1,Madison,97.13
795,558,589000,1009 E MANZANITA DR,85020,Active,6380288,EL DOMINGO RANCHOS PLAT OF CORR.,1958,3,2.0,1619.0,2.1,Madison,97.13
796,560,714900,8001 N 6TH ST,85020,Active,6360553,NORTHRIDGE ESTATES,1962,4,2.5,1944.0,2.1,Madison,97.13
797,604,549000,8050 N 11TH PL,85020,UCB (Under Contract-Backups),6356252,HACIENDA DEL CABALLERO,1954,4,2.0,1900.0,2.1,Madison,97.13
798,616,729900,1743 E VOGEL AVE,85020,Active,6388456,OCOTILLO HILLS 8,1977,4,3.0,2300.0,2.1,Madison,97.13
799,634,708000,120 E NORTHERN AVE,85020,Active,6383576,MELROSE GROVES UNIT 1 LOTS 1-27,1956,3,2.0,1728.0,2.1,Madison,97.13
800,648,675000,1236 E ALICE AVE,85020,Active,6383513,NORTHERN-AIRE ESTATES 1,1967,4,3.0,2340.0,2.1,Madison,97.13
801,687,615000,7142 N 12th ST,85020,Active,6375525,NORTHWOOD MANOR 2,1954,3,1.75,1531.0,2.1,Madison,97.13
802,731,645000,7023 N 11TH WAY,85020,UCB (Under Contract-Backups),6376656,PALM TERRACE 3,1953,4,3.0,1910.0,2.1,Madison,97.13
803,797,850000,710 E HAYWARD AVE,85020,UCB (Under Contract-Backups),6382901,ROYAL CREST VILLA,1954,4,2.5,2163.0,2.1,Madison,97.13
804,807,895000,208 E GRISWOLD RD,85020,UCB (Under Contract-Backups),6372862,CACTILONE ACRES LOTS 29-52,1956,3,3.0,2010.0,2.1,Madison,97.13
805,816,835000,7346 N 11TH PL,85020,Active,6376225,LOMA VISTA TERRACE,1952,5,3.0,2653.0,2.1,Madison,97.13
806,818,575000,1302 E Orangewood AVE,85020,UCB (Under Contract-Backups),6385707,Palo Verde Manor,1970,3,1.75,1960.0,2.1,Madison,97.13
807,825,379900,9809 N 2ND PL,85020,Active,6386321,SUNLAND,1946,2,1.0,816.0,2.1,Madison,97.13
808,902,995000,333 E Kaler DR,85020,UCB (Under Contract-Backups),6384743,Adobe Village Unit 1 AMD,1962,4,3.0,2500.0,2.1,Madison,97.13
809,909,650000,8432 N 13th PL,85020,Active,6381449,MCGOUGH TERRACE,1964,4,2.5,2500.0,2.1,Madison,97.13
810,916,425000,317 E ORCHID LN,85020,UCB (Under Contract-Backups),6383184,"NORTH TOWN LOTS 30-59, 129-139",1956,3,2.0,1332.0,2.1,Madison,97.13
811,965,649900,1302 E ECHO LN,85020,Active,6380318,MCGOUGH TERRACE,1975,4,3.0,2002.0,2.1,Madison,97.13
812,994,829900,1533 E SUNNYSIDE DR E,85020,Active,6381066,LAS BONITAS ALTURAS,2023,3,2.5,2186.0,2.1,Madison,97.13
813,1003,866000,11031 N 11TH PL,85020,Active,6379422,Unknown,2006,6,4.0,2889.0,2.1,Madison,97.13
814,1026,659900,120 E FOOTHILL DR,85020,Active,6341001,SUNLAND,1972,3,3.0,2752.0,2.1,Madison,97.13
815,1049,530000,1313 E Dunlap AVE,85020,Active,6364162,Northern-Aire Estates,1969,3,2.0,1849.0,2.1,Madison,97.13
816,1069,650000,7837 N 13TH ST,85020,Active,6340082,SUNSET BOWL,1977,3,3.0,2134.0,2.1,Madison,97.13
817,1197,795000,11423 N 12TH PL,85020,Closed,6366945,LEGEND AT POINTE TAPATIO CLIFFS,2002,3,2.5,2557.0,2.1,Madison,97.13
818,1275,850000,1108 E NORTHVIEW AVE,85020,Closed,6376505,NORTHWOOD HOMES 2,1954,3,1.75,1575.0,2.1,Madison,97.13
819,1295,406000,1308 E ALICE AVE,85020,Closed,6374573,NORTHERN-AIRE ESTATES 1,1961,3,2.0,1248.0,2.1,Madison,97.13
820,1375,825000,1408 E MESCAL ST,85020,Closed,6373072,GHP DELTA BUILDERS REPLAT,2022,4,3.0,2525.0,2.1,Madison,97.13
821,1389,232000,819 E IRONWOOD DR,85020,Closed,6364580,GEBBY PLACE,1964,2,1.0,880.0,2.1,Madison,97.13
822,1393,489900,1027 E SELDON LN,85020,Closed,6356248,View,1966,4,2.0,1706.0,2.1,Madison,97.13
823,1424,445000,7611 N 12TH PL,85020,Closed,6378969,TWELFTH STREET PARK,1958,3,2.0,1492.0,2.1,Madison,97.13
824,1469,715000,8120 N 5TH ST,85020,Closed,6369804,MELROSE GROVES UNIT 2,1957,3,2.0,2065.0,2.1,Madison,97.13
825,1538,410000,9433 N 16TH ST,85020,Closed,6370413,OCOTILLO HILLS 2,1972,3,2.0,1380.0,2.1,Madison,97.13
826,1604,780000,1001 E GRISWOLD RD 24,85020,Closed,6372175,POINT LOMA,1993,4,2.5,2517.0,2.1,Madison,97.13
827,1616,665000,228 E EL CAMINO DR,85020,Closed,6365338,NORTH CENTRAL VILLAGE LOTS 10-21,1956,3,1.75,1830.0,2.1,Madison,97.13
828,1635,532500,1743 E CINNABAR AVE,85020,Closed,6379808,OCOTILLO HILLS 5,1959,3,1.75,1262.0,2.1,Madison,97.13
829,1659,436000,916 E RUTH AVE,85020,Closed,6328157,SKYLINE VISTA 5,1957,3,2.0,1332.0,2.1,Madison,97.13
830,1663,700000,7324 N 14TH ST,85020,Closed,6368161,PALO VERDE MANOR,1944,3,2.0,1246.0,2.1,Madison,97.13
831,1678,605000,1001 E GRISWOLD RD 16,85020,Closed,6363305,POINT LOMA LOT 1-38 TR A-C,1990,3,2.5,2093.0,2.1,Madison,97.13
832,1746,318000,9227 N 13TH ST,85020,Closed,6378609,HILLIER HTS,1954,3,1.0,1112.0,2.1,Madison,97.13
833,1885,421600,1141 E DIANA AVE,85020,Closed,6293883,NEW NORTHTOWN,1958,3,2.0,1092.0,2.1,Madison,97.13
834,1970,340000,1419 E HATCHER RD,85020,Closed,6266076,Unknown,1949,3,2.0,1628.0,2.1,Madison,97.13
835,2073,850000,7128 N 15TH ST,85020,Closed,6366671,NORTHWOOD ESTATES,1967,4,2.0,2292.0,2.1,Madison,97.13
836,2089,457900,7008 N 11TH WAY,85020,Closed,6372298,PALM TERRACE 3,1952,3,2.0,1479.0,2.1,Madison,97.13
837,2176,505000,341 E CAROL AVE,85020,Closed,6361647,Tengen Place Addition,1936,3,2.0,2054.0,2.1,Madison,97.13
838,2292,452500,8329 N 5TH ST,85020,Closed,6350091,"NORTH TOWN LOTS 30-59, 129-139",1954,3,1.75,1152.0,2.1,Madison,97.13
839,16,359995,6202 S 5TH AVE,85041,Active,6395658,SOUTHLAND UNIT 2,1947,4,2.0,1400.0,4.5,Roosevelt,76.54
840,31,470000,5313 S 8TH DR,85041,Active,6395549,CYPRESS ON SUNLAND,2004,3,2.5,1798.0,4.5,Roosevelt,76.54
841,48,329900,1508 W CARTER RD,85041,Active,6362582,VISTA GRANDE UNIT 4,1982,3,2.0,1208.0,4.5,Roosevelt,76.54
842,64,715000,717 W CALDWELL ST,85041,Active,6391124,EMBARCADERO AT SOUTH MOUNTAIN,2017,5,4.0,2789.0,4.5,Roosevelt,76.54
843,65,499900,5723 S 30TH GLN,85041,Active,6395300,PARK MEADOWS UNIT 2,2019,3,2.0,1547.0,4.5,Roosevelt,76.54
844,85,466000,7225 S 17TH DR,85041,Active,6395199,COURTYARDS AT MADISON RANCH,2017,3,3.0,1791.0,4.5,Roosevelt,76.54
845,121,420000,6204 S 16TH LN,85041,Active,6394466,SOUTHGATE,2003,3,2.0,1376.0,4.5,Roosevelt,76.54
846,130,440000,2724 W GRENADINE RD,85041,Active,6393902,BARCELONA,2013,4,2.0,1681.0,4.5,Roosevelt,76.54
847,131,485000,3146 W FREMONT RD,85041,Active,6395080,LAVEEN VILLAGE AMD,2003,3,2.0,1531.0,4.5,Roosevelt,76.54
848,169,405000,2432 W Roeser RD,85041,Active,6394857,WESTON PARK UNIT 2,2005,4,2.0,1756.0,4.5,Roosevelt,76.54
849,175,489900,2638 W SPENCER Run,85041,Active,6373147,WESTON PARK UNIT 1,2004,3,2.5,2334.0,4.5,Roosevelt,76.54
850,177,415000,2610 W GABY RD,85041,Active,6394821,GRAYSON SQUARE,2010,3,2.0,1743.0,4.5,Roosevelt,76.54
851,181,350000,757 W Southgate AVE,85041,Active,6394797,FRANCES MARGARET SUB.,1960,4,1.0,1556.0,4.5,Roosevelt,76.54
852,203,325000,502 W MONTE WAY,85041,Active,6332544,SOUTH MOUNTAIN HEIGHTS,1950,2,1.0,1284.0,4.5,Roosevelt,76.54
853,221,415000,1701 W LYDIA LN,85041,Active,6394732,VINEYARD PARK,2003,3,2.0,1770.0,4.5,Roosevelt,76.54
854,228,415000,2523 W Tamarisk ST,85041,Active,6394669,Grayson Square,2006,3,2.0,1524.0,4.5,Roosevelt,76.54
855,297,520000,3236 W SAINT ANNE AVE,85041,UCB (Under Contract-Backups),6390695,SOUTHERN VIEWS,2005,5,2.5,3237.0,4.5,Roosevelt,76.54
856,321,525000,6116 S 33RD DR,85041,Active,6378025,SOUTHERN VIEWS,2005,4,3.5,3770.0,4.5,Roosevelt,76.54
857,325,529900,2535 W BEVERLY RD,85041,Active,6354641,SILVA MOUNTAIN UNIT 1,2009,4,3.0,2326.0,4.5,Roosevelt,76.54
858,326,475000,2824 W HUNTINGTON DR,85041,Active,6394107,BARCELONA,2017,4,2.0,2226.0,4.5,Roosevelt,76.54
859,346,390000,1737 W PECAN RD,85041,UCB (Under Contract-Backups),6387156,VISTA GRANDE,1970,6,3.0,1932.0,4.5,Roosevelt,76.54
860,348,350000,7412 S 37TH GLN,85041,Active,6357681,TRAILS AT AMBER RIDGE,2004,2,1.0,950.0,4.5,Roosevelt,76.54
861,353,468000,3435 W SAINT KATERI DR,85041,UCB (Under Contract-Backups),6385538,SOUTHERN VIEWS,2017,4,3.0,2357.0,4.5,Roosevelt,76.54
862,380,450000,6906 S 14TH DR,85041,Active,6393779,MOUNTAIN VISTAS,2003,3,2.0,1317.0,4.5,Roosevelt,76.54
863,384,320000,3634 W CORONA AVE,85041,UCB (Under Contract-Backups),6347511,"INDEPENDENCE PARK 5 LOTS 184-217,219-222,224-232",1960,3,1.0,1150.0,4.5,Roosevelt,76.54
864,385,440000,4018 W FREMONT RD,85041,UCB (Under Contract-Backups),6390288,ARLINGTON ESTATES PHASE 1,2002,4,2.5,1830.0,4.5,Roosevelt,76.54
865,396,475000,6602 S 18TH LN,85041,Active,6391530,VINEYARD PARK,2002,4,2.0,1769.0,4.5,Roosevelt,76.54
866,405,395000,5009 S 24TH AVE,85041,UCB (Under Contract-Backups),6391213,WESTON PARK,2005,3,2.0,1900.0,4.5,Roosevelt,76.54
867,425,430000,7104 S 31ST DR,85041,UCB (Under Contract-Backups),6391149,LAVEEN VILLAGE AMD,2003,3,2.0,1759.0,4.5,Roosevelt,76.54
868,432,379000,1801 W HIDALGO AVE,85041,Active,6393356,VISTA GRANDE,1970,3,2.0,1300.0,4.5,Roosevelt,76.54
869,459,499900,2926 W KOWALSKY LN,85041,Active,6393222,BARCELONA,2017,4,2.0,1916.0,4.5,Roosevelt,76.54
870,464,498000,6231 S 19TH DR,85041,Active,6391116,SOUTHERN PARK,2005,3,2.0,1651.0,4.5,Roosevelt,76.54
871,485,344900,6233 S 18TH AVE,85041,UCB (Under Contract-Backups),6390678,VISTA GRANDE UNIT 2,1971,4,2.0,1401.0,4.5,Roosevelt,76.54
872,510,450000,2834 W SUNLAND AVE,85041,UCB (Under Contract-Backups),6391966,BARCELONA,2006,4,2.0,1810.0,4.5,Roosevelt,76.54
873,551,660000,1757 W SUNLAND AVE,85041,UCB (Under Contract-Backups),6376957,VISTA GRANDE,1970,12,6.0,3604.0,4.5,Roosevelt,76.54
874,571,550000,3114 W LYNNE LN,85041,UCB (Under Contract-Backups),6386470,SOUTHERN VIEWS,2005,4,3.5,3770.0,4.5,Roosevelt,76.54
875,586,709000,8509 S 22ND DR,85041,Active,6391664,SILVA MOUNTAIN UNIT 3 PARCEL 9,2021,4,3.0,2878.0,4.5,Roosevelt,76.54
876,587,675000,4106 W VINEYARD RD,85041,Active,6354889,ARLINGTON ESTATES PHASE 2,2002,4,3.0,3159.0,4.5,Roosevelt,76.54
877,621,477000,5821 S 27TH LN,85041,Active,6377387,BARCELONA,2016,5,3.0,2315.0,4.5,Roosevelt,76.54
878,630,521000,7106 S 19TH DR,85041,Active,6365900,VENETO,2014,3,3.0,2235.0,4.5,Roosevelt,76.54
879,652,365000,4806 S 36TH DR,85041,UCB (Under Contract-Backups),6382504,ARRINGTON PL TR A,1963,3,2.0,1290.0,4.5,Roosevelt,76.54
